time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
184870, 1737, 10.024523, 0.445322, -1.996764, -0.380242, -0.075942, -0.130833, 34.638824
184880, 1743, 9.945514, 0.538695, -1.675941, -0.322953, -0.162009, -0.140426, 34.638824
184890, 1770, 9.821015, 0.517148, -1.498770, -0.241948, -0.160144, -0.151617, 34.656471
184900, 1769, 9.835381, 0.608127, -1.501164, -0.162542, -0.087400, -0.156413, 34.647648
184910, 1787, 9.967062, 0.689530, -1.575385, -0.100723, -0.007994, -0.157213, 34.650589
184920, 1792, 10.168175, 0.749385, -1.613692, -0.051161, 0.028245, -0.159345, 34.656471
184930, 1814, 10.297462, 0.830788, -1.522712, 0.020784, 0.013057, -0.162276, 34.662354
184940, 1778, 10.302250, 0.921768, -1.431733, 0.086067, -0.025314, -0.163075, 34.668236
184950, 1805, 10.211270, 0.995988, -1.388637, 0.157746, -0.059954, -0.162276, 34.653530
184960, 1811, 10.091560, 1.017536, -1.386243, 0.221430, -0.058888, -0.163874, 34.656471
184970, 1786, 10.024523, 1.017536, -1.376666, 0.259268, -0.031709, -0.170536, 34.659412
184980, 1845, 9.914390, 1.005565, -1.321599, 0.282983, 0.011191, -0.180129, 34.644707
184990, 1863, 9.811439, 1.055843, -1.225831, 0.304833, 0.058888, -0.192119, 34.647648
185000, 1858, 9.710882, 1.084573, -1.249773, 0.329081, 0.113247, -0.215302, 34.644707
185010, 1840, 9.658210, 1.165976, -1.197101, 0.354662, 0.149485, -0.244080, 34.650589
185020, 1904, 9.591172, 1.175553, -1.039083, 0.377577, 0.160144, -0.270193, 34.650589
185030, 1856, 9.440337, 1.189918, -0.955287, 0.388236, 0.165207, -0.295240, 34.647648
185040, 1870, 9.382876, 1.304840, -0.883460, 0.399960, 0.175332, -0.324285, 34.659412
185050, 1874, 9.399636, 1.491588, -0.708684, 0.429005, 0.186524, -0.360790, 34.665295
185060, 1885, 9.392453, 1.668759, -0.622492, 0.455651, 0.202511, -0.401026, 34.653530
185070, 1866, 9.385271, 1.867477, -0.526724, 0.464444, 0.220098, -0.442328, 34.659412
185080, 1872, 9.373300, 2.051831, -0.430956, 0.466842, 0.241149, -0.488959, 34.647648
185090, 1920, 9.414001, 2.262521, -0.426168, 0.484695, 0.273391, -0.532392, 34.665295
185100, 1921, 9.485827, 2.422932, -0.509965, 0.507878, 0.293109, -0.580888, 34.659412
185110, 1969, 9.624691, 2.509123, -0.708684, 0.539853, 0.298438, -0.620058, 34.644707
185120, 2017, 9.775525, 2.583344, -0.955287, 0.568098, 0.295507, -0.660827, 34.644707
185130, 2009, 9.983821, 2.619257, -1.180341, 0.604870, 0.287513, -0.690404, 34.653530
185140, 2010, 10.158598, 2.614468, -1.309628, 0.652300, 0.276322, -0.704527, 34.662354
185150, 1942, 10.261548, 2.662352, -1.450886, 0.692270, 0.272591, -0.703727, 34.671177
185160, 1894, 10.342952, 2.674323, -1.527501, 0.714119, 0.275522, -0.690138, 34.665295
185170, 1886, 10.400413, 2.722207, -1.498770, 0.716251, 0.269127, -0.664291, 34.668236
185180, 1890, 10.357317, 2.803610, -1.429338, 0.710389, 0.267262, -0.638178, 34.668236
185190, 1907, 10.278308, 2.880225, -1.386243, 0.707191, 0.260334, -0.614729, 34.662354
185200, 1886, 10.110714, 2.952051, -1.395820, 0.719182, 0.245145, -0.587283, 34.644707
185210, 1883, 9.933543, 3.050213, -1.462857, 0.731173, 0.234221, -0.558239, 34.662354
185220, 1626, 9.679757, 3.157952, -1.426944, 0.754355, 0.234487, -0.534790, 34.653530
185230, 1776, 9.385271, 3.253720, -1.414973, 0.802851, 0.247277, -0.508144, 34.653530
185240, 3465, 9.160215, 3.349488, -1.462857, 0.860141, 0.253672, -0.478567, 34.659412
185250, 4095, 8.939949, 3.373430, -1.503559, 0.894515, 0.256070, -0.435133, 34.656471
185260, 2960, 8.856153, 3.344700, -1.403002, 0.883323, 0.255538, -0.366919, 34.650589
185270, 1873, 9.059659, 3.361459, -1.118092, 0.854279, 0.246744, -0.315225, 34.656471
185280, 1711, 9.260772, 3.251326, -0.500388, 0.861740, 0.182260, -0.273391, 34.647648
185290, 1680, 8.836999, 3.093309, -0.119710, 0.856943, 0.099923, -0.210239, 34.653530
185300, 1643, 8.259995, 3.019088, -0.251391, 0.812444, 0.179329, -0.158545, 34.659412
185310, 1635, 8.520964, 2.987964, -0.428562, 0.768478, 0.347734, -0.148686, 34.674118
185320, 1655, 9.033323, 3.160346, -0.356736, 0.784998, 0.395697, -0.147087, 34.668236
185330, 1651, 9.004593, 3.387795, -0.385466, 0.850548, 0.368784, -0.130034, 34.665295
185340, 1655, 8.944737, 3.636792, -0.663194, 0.919562, 0.364254, -0.120974, 34.662354
185350, 1662, 9.117120, 3.751714, -0.833182, 0.975253, 0.319755, -0.118309, 34.668236
185360, 1679, 9.088389, 3.718195, -0.864307, 1.024282, 0.280319, -0.109783, 34.653530
185370, 1714, 9.141062, 3.562572, -1.027112, 1.044266, 0.302701, -0.093528, 34.638824
185380, 1715, 9.399636, 3.387795, -1.201889, 1.032009, 0.324551, -0.077541, 34.641766
185390, 1740, 9.648633, 3.222595, -1.292869, 1.005097, 0.315225, -0.053559, 34.644707
185400, 1734, 9.840169, 3.098097, -1.209072, 0.987243, 0.273391, -0.020518, 34.653530
185410, 1745, 9.890448, 2.985569, -1.115698, 0.973121, 0.221963, 0.016521, 34.662354
185420, 1766, 9.835381, 2.875436, -1.070208, 0.942478, 0.174000, 0.045032, 34.668236
185430, 1733, 9.722853, 2.774880, -1.036689, 0.896113, 0.133764, 0.062086, 34.644707
185440, 1792, 9.615114, 2.652776, -1.067814, 0.852147, 0.093795, 0.076741, 34.674118
185450, 1770, 9.493010, 2.564190, -1.120486, 0.821504, 0.054891, 0.098058, 34.671177
185460, 1778, 9.356541, 2.609680, -1.173159, 0.790061, 0.019185, 0.128701, 34.668236
185470, 1813, 9.157822, 2.724602, -1.328782, 0.743963, 0.001332, 0.155348, 34.671177
185480, 1787, 9.112331, 2.801216, -1.479617, 0.686674, -0.012257, 0.179329, 34.668236
185490, 1803, 9.234436, 2.873042, -1.477222, 0.617394, -0.066083, 0.199580, 34.653530
185500, 1791, 9.270349, 2.932897, -1.489193, 0.537988, -0.155881, 0.220098, 34.656471
185510, 1798, 9.174581, 2.980781, -1.474828, 0.470040, -0.234753, 0.233421, 34.662354
185520, 1799, 9.002198, 3.021482, -1.479617, 0.420211, -0.275256, 0.243547, 34.680000
185530, 1773, 8.904037, 3.093309, -1.563414, 0.372515, -0.296040, 0.251541, 34.685883
185540, 1758, 8.834604, 3.189077, -1.745373, 0.313093, -0.333877, 0.259268, 34.682941
185550, 1755, 8.841787, 3.246537, -1.941698, 0.239017, -0.386637, 0.267528, 34.659412
185560, 1777, 8.894460, 3.287239, -2.097321, 0.160144, -0.436998, 0.272058, 34.665295
185570, 1781, 8.987833, 3.227384, -2.085350, 0.097792, -0.470573, 0.277387, 34.656471
185580, 1797, 9.064447, 3.131616, -2.049437, 0.061553, -0.493222, 0.286447, 34.650589
185590, 1850, 9.210494, 3.086126, -2.042254, 0.044499, -0.516937, 0.297106, 34.668236
185600, 1883, 9.284714, 3.028665, -2.068590, 0.053825, -0.545715, 0.310429, 34.659412
185610, 1872, 9.323022, 2.896984, -2.051831, 0.076208, -0.559305, 0.333345, 34.650589
185620, 1894, 9.397242, 2.750938, -2.121263, 0.079939, -0.546781, 0.362389, 34.665295
185630, 1796, 9.514558, 2.585738, -2.214637, 0.054625, -0.538254, 0.393299, 34.674118
185640, 1718, 9.624691, 2.430115, -2.212242, 0.019718, -0.532925, 0.422343, 34.668236
185650, 1774, 9.768343, 2.260126, -2.142811, -0.020518, -0.531060, 0.446591, 34.659412
185660, 1769, 9.907207, 1.975216, -2.035071, -0.066882, -0.538787, 0.466842, 34.677059
185670, 1778, 9.940725, 1.663970, -1.910573, -0.124971, -0.551844, 0.483896, 34.674118
185680, 1744, 9.900024, 1.395820, -1.889025, -0.192919, -0.546248, 0.496153, 34.674118
185690, 1743, 9.897630, 1.209072, -1.948880, -0.264864, -0.524665, 0.500417, 34.668236
185700, 1460, 9.940725, 1.043872, -2.094927, -0.320554, -0.521734, 0.502015, 34.659412
185710, 1655, 9.909601, 0.940921, -2.240973, -0.354395, -0.541185, 0.504946, 34.674118
185720, 3152, 9.780313, 0.845153, -2.430115, -0.378377, -0.556374, 0.512674, 34.656471
185730, 4095, 9.651027, 0.818817, -2.489970, -0.420211, -0.540119, 0.522799, 34.662354
185740, 2448, 9.514558, 0.823605, -2.477999, -0.479100, -0.487626, 0.543317, 34.674118
185750, 1695, 9.603143, 0.924162, -2.346318, -0.520401, -0.420211, 0.526263, 34.677059
185760, 1619, 9.758766, 0.976834, -1.898602, -0.516404, -0.421277, 0.499617, 34.680000
185770, 1566, 9.421184, 1.043872, -1.714248, -0.517204, -0.500949, 0.508410, 34.671177
185780, 1503, 8.961497, 1.053449, -2.042254, -0.572894, -0.493755, 0.529727, 34.682941
185790, 1562, 9.184157, 1.003170, -2.365471, -0.664824, -0.412484, 0.498018, 34.691765
185800, 1563, 9.677363, 0.974440, -2.432509, -0.724245, -0.404757, 0.447923, 34.680000
185810, 1597, 9.737218, 1.043872, -2.509123, -0.713853, -0.483629, 0.413550, 34.680000
185820, 1600, 9.751583, 1.244985, -2.770091, -0.653899, -0.568631, 0.379176, 34.662354
185830, 1663, 9.991004, 1.465251, -2.789245, -0.584619, -0.694135, 0.327216, 34.671177
185840, 1663, 9.938332, 1.647211, -2.657564, -0.496953, -0.810579, 0.273657, 34.668236
185850, 1708, 9.821015, 1.862689, -2.755726, -0.381308, -0.864671, 0.231822, 34.665295
185860, 1797, 9.797073, 2.037466, -3.071761, -0.268861, -0.872665, 0.207574, 34.653530
185870, 1769, 9.854534, 2.066196, -3.339911, -0.203311, -0.853746, 0.199580, 34.665295
185880, 1744, 10.019734, 1.944092, -3.361459, -0.173201, -0.852946, 0.211571, 34.656471
185890, 1814, 10.029311, 1.740585, -3.402161, -0.149219, -0.877461, 0.239816, 34.653530
185900, 1710, 9.928755, 1.537078, -3.586514, -0.113513, -0.881991, 0.273124, 34.659412
185910, 1791, 9.967062, 1.431733, -3.849876, -0.075409, -0.876395, 0.301636, 34.662354
185920, 1820, 9.940725, 1.577779, -4.311957, 0.015721, -0.883856, 0.308031, 34.662354
185930, 1808, 9.971850, 1.668759, -4.742914, 0.212104, -0.915832, 0.295507, 34.668236
185940, 1873, 9.773131, 1.510741, -5.173870, 0.436466, -0.960331, 0.304567, 34.647648
185950, 1887, 9.636662, 1.173159, -6.093243, 0.696266, -0.846818, 0.329348, 34.662354
185960, 1875, 10.833763, 0.928950, -5.075707, 1.425308, -0.277654, 0.969923, 34.671177
185970, 1842, 9.945514, 0.193930, -3.356671, 1.335510, -0.829231, 1.381341, 34.682941
185980, 1835, 6.945579, 1.218649, -4.635174, 0.723979, -1.105553, 0.755954, 34.659412
185990, 1837, 7.419631, 0.984017, -4.450821, 0.317090, -0.785798, 0.290444, 34.680000
186000, 1835, 8.588001, 0.284910, -4.853047, 0.244346, -0.630717, 0.240083, 34.668236
186010, 1815, 9.093178, -0.026336, -5.336676, 0.262998, -0.583819, 0.278453, 34.680000
186020, 1795, 9.033323, 0.035913, -5.442020, 0.183060, -0.495354, 0.261666, 34.680000
186030, 1739, 8.963891, 0.225055, -5.552154, 0.183593, -0.528662, 0.265663, 34.671177
186040, 1774, 8.966286, 0.184354, -5.765238, 0.222763, -0.548913, 0.291243, 34.656471
186050, 1776, 8.951921, 0.102951, -5.817910, 0.239550, -0.507611, 0.280585, 34.674118
186060, 1777, 8.803479, 0.117316, -5.724536, 0.169204, -0.371449, 0.213969, 34.653530
186070, 1814, 8.892065, 0.526724, -5.178658, 0.176398, -0.408487, 0.203311, 34.659412
186080, 1901, 8.920795, 0.301669, -5.329493, 0.210505, -0.446591, 0.205176, 34.656471
186090, 1905, 8.935161, 0.086191, -5.425261, 0.181994, -0.419945, 0.176665, 34.668236
186100, 1843, 8.971074, 0.004788, -5.463568, 0.121773, -0.386903, 0.144956, 34.665295
186110, 1787, 8.990228, 0.076614, -5.422867, 0.061553, -0.355994, 0.112181, 34.671177
186120, 1694, 9.198523, 0.272939, -4.967968, 0.086867, -0.418613, 0.118309, 34.680000
186130, 1728, 9.167398, 0.162806, -5.063736, 0.131366, -0.434067, 0.126037, 34.668236
186140, 1715, 9.045294, 0.134075, -5.058948, 0.116977, -0.383972, 0.098325, 34.659412
186150, 1745, 8.990228, 0.241814, -5.015852, 0.073544, -0.325351, 0.065283, 34.668236
186160, 1714, 8.985439, 0.474052, -4.747702, 0.070879, -0.315492, 0.051427, 34.659412
186170, 1735, 8.971074, 0.553061, -4.759673, 0.119908, -0.345069, 0.058355, 34.656471
186180, 1535, 8.927979, 0.526724, -4.814740, 0.126836, -0.337342, 0.058355, 34.662354
186190, 1589, 8.942344, 0.521936, -4.814740, 0.099390, -0.311495, 0.042634, 34.677059
186200, 2870, 8.892065, 0.526724, -4.972757, 0.089531, -0.273923, 0.016521, 34.662354
186210, 3889, 8.805874, 0.533907, -5.078102, 0.106585, -0.197715, -0.010658, 34.677059
186220, 2333, 8.772355, 0.617704, -5.137957, 0.104187, -0.087133, -0.025047, 34.665295
186230, 1701, 8.999804, 0.758962, -5.236119, 0.076475, 0.034907, -0.065283, 34.647648
186240, 1595, 9.583989, 0.931344, -4.733337, 0.085534, 0.035173, -0.128968, 34.641766
186250, 1535, 9.356541, 0.885855, -4.347870, 0.116444, -0.095926, -0.160144, 34.656471
186260, 1571, 8.501810, 0.644040, -4.707001, 0.097525, -0.105253, -0.126836, 34.668236
186270, 1535, 8.444349, 0.450110, -5.358223, 0.030377, -0.014655, -0.097259, 34.680000
186280, 1579, 8.798691, 0.349553, -5.683835, -0.018652, 0.000799, -0.091397, 34.685883
186290, 1632, 8.729259, 0.342371, -5.949591, -0.021317, -0.014922, -0.083669, 34.680000
186300, 1586, 8.698134, 0.414197, -6.363788, -0.030110, 0.017853, -0.081538, 34.671177
186310, 1665, 8.973468, 0.418985, -6.387730, -0.054891, 0.025314, -0.091397, 34.677059
186320, 1653, 8.949526, 0.373495, -6.042965, -0.036772, 0.050361, -0.094328, 34.671177
186330, 1627, 8.868123, 0.342371, -6.035782, -0.015455, 0.147087, -0.090864, 34.680000
186340, 1687, 8.901642, 0.356736, -6.215348, -0.031176, 0.245412, -0.079672, 34.677059
186350, 1729, 8.968679, 0.395043, -6.246472, -0.050095, 0.318956, -0.057556, 34.682941
186360, 1728, 9.042900, 0.426168, -6.105214, -0.047963, 0.370116, -0.038637, 34.680000
186370, 1724, 9.038112, 0.397437, -5.975927, -0.036239, 0.383706, -0.022383, 34.682941
186380, 1726, 8.968679, 0.349553, -5.884948, -0.045032, 0.386637, -0.004796, 34.677059
186390, 1769, 8.923190, 0.335188, -5.822699, -0.066616, 0.404224, 0.007994, 34.665295
186400, 1723, 8.896853, 0.328006, -5.741296, -0.085534, 0.429804, 0.014655, 34.680000
186410, 1769, 8.932767, 0.323217, -5.573701, -0.098858, 0.445525, 0.015188, 34.668236
186420, 1765, 8.894460, 0.320823, -5.571307, -0.103121, 0.459381, 0.005862, 34.694706
186430, 1776, 8.860941, 0.361524, -5.473145, -0.091663, 0.490557, -0.011724, 34.697647
186440, 1781, 8.894460, 0.402226, -5.257667, -0.068214, 0.511342, -0.031443, 34.688824
186450, 1759, 8.901642, 0.442927, -5.037400, -0.045565, 0.521467, -0.039703, 34.677059
186460, 1761, 8.841787, 0.536301, -4.905719, -0.035706, 0.532392, -0.039703, 34.685883
186470, 1711, 8.760384, 0.588974, -4.829105, -0.041035, 0.562502, -0.041568, 34.691765
186480, 1740, 8.762778, 0.605733, -4.745308, -0.052493, 0.593945, -0.048230, 34.694706
186490, 1739, 8.872911, 0.562637, -4.671088, -0.056757, 0.613930, -0.050361, 34.685883
186500, 1711, 9.028535, 0.565032, -4.675876, -0.050628, 0.608600, -0.047697, 34.694706
186510, 1721, 9.112331, 0.557849, -4.589684, -0.046631, 0.592613, -0.048763, 34.694706
186520, 1744, 9.222465, 0.541090, -4.556166, -0.038104, 0.590214, -0.050361, 34.682941
186530, 1702, 9.344569, 0.538695, -4.496311, -0.031709, 0.588882, -0.050894, 34.691765
186540, 1765, 9.473856, 0.569820, -4.431667, -0.026646, 0.580622, -0.050628, 34.680000
186550, 1800, 9.560047, 0.605733, -4.326323, -0.023182, 0.565966, -0.050894, 34.682941
186560, 1824, 9.581595, 0.600945, -4.209007, -0.024781, 0.546515, -0.051427, 34.691765
186570, 1846, 9.560047, 0.622492, -4.110844, -0.027179, 0.524931, -0.053026, 34.671177
186580, 1775, 9.512163, 0.600945, -4.067749, -0.031443, 0.519335, -0.052227, 34.691765
186590, 1709, 9.519346, 0.608127, -4.000711, -0.043966, 0.515605, -0.051427, 34.680000
186600, 1702, 9.531317, 0.632069, -3.993528, -0.055424, 0.512940, -0.049828, 34.700588
186610, 1683, 9.521740, 0.634463, -3.914520, -0.062086, 0.501749, -0.052493, 34.688824
186620, 1690, 9.497798, 0.636858, -3.859453, -0.063418, 0.487893, -0.058622, 34.688824
186630, 1687, 9.497798, 0.624887, -3.828329, -0.053825, 0.478833, -0.057289, 34.671177
186640, 1683, 9.483433, 0.653617, -3.857059, -0.050095, 0.472171, -0.052493, 34.677059
186650, 1583, 9.533711, 0.699107, -3.871424, -0.047430, 0.464711, -0.048763, 34.688824
186660, 1327, 9.615114, 0.735020, -3.828329, -0.037838, 0.449256, -0.048230, 34.671177
186670, 2226, 9.643845, 0.744597, -3.761291, -0.026113, 0.421277, -0.048496, 34.677059
186680, 3984, 9.540894, 0.679953, -3.821146, -0.015188, 0.393299, -0.040502, 34.665295
186690, 3210, 9.375694, 0.622492, -4.017470, -0.027712, 0.390900, -0.022649, 34.688824
186700, 1968, 9.519346, 0.603339, -4.103662, -0.061286, 0.415149, -0.022916, 34.697647
186710, 1605, 10.017340, 0.694318, -3.694253, -0.047697, 0.366119, -0.038104, 34.677059
186720, 1526, 10.223241, 0.699107, -3.224990, 0.037838, 0.124438, -0.015455, 34.674118
186730, 1511, 9.485827, 0.672771, -3.275268, 0.069547, -0.057023, 0.051960, 34.662354
186740, 1519, 9.188946, 0.610521, -3.385401, 0.046098, -0.061020, 0.063951, 34.682941
186750, 1484, 9.349358, 0.474052, -3.495534, -0.003997, 0.044499, 0.043966, 34.668236
186760, 1520, 9.478644, 0.481235, -3.703830, -0.011191, 0.108450, 0.031176, 34.659412
186770, 1565, 9.437943, 0.588974, -4.206613, 0.003464, 0.109516, 0.023182, 34.668236
186780, 1625, 9.629479, 0.694318, -4.448427, 0.004796, 0.059954, 0.019185, 34.677059
186790, 1609, 9.983821, 0.667982, -4.127604, 0.008527, -0.075409, 0.019185, 34.674118
186800, 1607, 9.782708, 0.706290, -3.828329, 0.023449, -0.177997, 0.024515, 34.665295
186810, 1669, 9.442732, 0.691924, -3.773262, 0.026380, -0.143090, 0.022916, 34.677059
186820, 1678, 9.349358, 0.682347, -3.766079, 0.006129, -0.027979, 0.014922, 34.688824
186830, 1677, 9.442732, 0.691924, -3.711013, -0.013057, 0.066616, 0.011191, 34.665295
186840, 1707, 9.504981, 0.715866, -3.591303, -0.009326, 0.102055, 0.014922, 34.677059
186850, 1717, 9.500193, 0.711078, -3.505111, 0.006662, 0.107651, 0.023449, 34.653530
186860, 1759, 9.524135, 0.735020, -3.598485, 0.013590, 0.101256, 0.028778, 34.671177
186870, 1742, 9.512163, 0.708684, -3.670311, 0.008793, 0.091130, 0.026646, 34.685883
186880, 1810, 9.507375, 0.708684, -3.785233, 0.001066, 0.079939, 0.024781, 34.697647
186890, 1793, 9.574412, 0.689530, -3.845088, -0.008527, 0.053292, 0.026913, 34.674118
186900, 1806, 9.459491, 0.658405, -3.806781, -0.014389, 0.034640, 0.025847, 34.677059
186910, 1745, 9.399636, 0.663194, -3.699042, -0.011724, 0.042634, 0.022916, 34.677059
186920, 1747, 9.454702, 0.651223, -3.648763, -0.006129, 0.052493, 0.019452, 34.685883
186930, 1809, 9.397242, 0.658405, -3.682282, 0.000266, 0.058355, 0.016787, 34.671177
186940, 1785, 9.370906, 0.663194, -3.660734, 0.000533, 0.072478, 0.012790, 34.682941
186950, 1786, 9.409213, 0.629675, -3.687071, -0.002931, 0.081005, 0.011724, 34.691765
186960, 1737, 9.442732, 0.617704, -3.754108, -0.007461, 0.084202, 0.014389, 34.694706
186970, 1775, 9.497798, 0.624887, -3.794810, -0.012524, 0.079939, 0.019185, 34.677059
186980, 1777, 9.574412, 0.660800, -3.790021, -0.018386, 0.065283, 0.018919, 34.680000
186990, 1766, 9.555259, 0.670376, -3.727772, -0.019185, 0.046631, 0.015988, 34.671177
187000, 1786, 9.536105, 0.646434, -3.653552, -0.016787, 0.032508, 0.013590, 34.659412
187010, 1846, 9.502586, 0.636858, -3.588908, -0.013590, 0.029844, 0.013057, 34.674118
187020, 1887, 9.454702, 0.627281, -3.569755, -0.010658, 0.038904, 0.012257, 34.685883
187030, 1895, 9.442732, 0.603339, -3.598485, -0.011991, 0.054092, 0.011458, 34.680000
187040, 1907, 9.454702, 0.586579, -3.634398, -0.014922, 0.070879, 0.010126, 34.662354
187050, 1797, 9.447520, 0.572214, -3.701436, -0.021317, 0.089531, 0.008527, 34.677059
187060, 1744, 9.478644, 0.632069, -3.667917, -0.026113, 0.107118, 0.009593, 34.682941
187070, 1746, 9.536105, 0.656011, -3.615245, -0.030377, 0.115112, 0.010925, 34.682941
187080, 1741, 9.550470, 0.646434, -3.552995, -0.033308, 0.109516, 0.010658, 34.691765
187090, 1709, 9.536105, 0.636858, -3.538630, -0.031176, 0.098058, 0.008793, 34.691765
187100, 1741, 9.524135, 0.653617, -3.555390, -0.030910, 0.093528, 0.007461, 34.691765
187110, 1741, 9.507375, 0.651223, -3.581726, -0.032508, 0.098058, 0.006395, 34.685883
187120, 1535, 9.550470, 0.627281, -3.598485, -0.032508, 0.100723, 0.002665, 34.688824
187130, 1472, 9.586384, 0.646434, -3.552995, -0.029844, 0.090864, -0.000266, 34.691765
187140, 2812, 9.550470, 0.617704, -3.524265, -0.024781, 0.075675, -0.002398, 34.680000
187150, 4095, 9.421184, 0.567426, -3.677494, -0.028245, 0.086334, -0.000799, 34.703529
187160, 3003, 9.361329, 0.574608, -3.869030, -0.052227, 0.132965, 0.003730, 34.685883
187170, 1838, 9.593566, 0.603339, -3.835511, -0.064750, 0.179063, -0.015455, 34.694706
187180, 1583, 10.108319, 0.708684, -3.356671, -0.014655, 0.112181, -0.025847, 34.674118
187190, 1535, 10.005369, 0.682347, -3.217807, 0.042368, -0.096992, 0.006928, 34.677059
187200, 1535, 9.402030, 0.718261, -3.361459, 0.033841, -0.181461, 0.052760, 34.682941
187210, 1574, 9.260772, 0.548272, -3.423708, -0.018919, -0.096193, 0.037305, 34.677059
187220, 1562, 9.428367, 0.483629, -3.450045, -0.053559, 0.028511, 0.012257, 34.682941
187230, 1579, 9.402030, 0.560243, -3.799598, -0.047963, 0.103387, 0.000533, 34.680000
187240, 1598, 9.449914, 0.617704, -4.175488, -0.043433, 0.118576, -0.009859, 34.685883
187250, 1630, 9.852140, 0.627281, -4.165911, -0.038371, 0.024248, -0.014389, 34.688824
187260, 1658, 9.957485, 0.653617, -3.830723, -0.027712, -0.138560, -0.002665, 34.688824
187270, 1669, 9.643845, 0.670376, -3.612850, -0.023715, -0.197982, 0.004796, 34.691765
187280, 1699, 9.457097, 0.641646, -3.586514, -0.037038, -0.119109, -0.000799, 34.703529
187290, 1691, 9.476251, 0.629675, -3.579332, -0.057556, -0.009060, -0.008793, 34.688824
187300, 1712, 9.562442, 0.656011, -3.512294, -0.061286, 0.053825, -0.009060, 34.674118
187310, 1710, 9.600749, 0.660800, -3.469198, -0.050361, 0.063418, -0.004263, 34.668236
187320, 1754, 9.591172, 0.660800, -3.521871, -0.040236, 0.047164, -0.000266, 34.700588
187330, 1761, 9.576807, 0.663194, -3.596091, -0.037038, 0.023982, -0.000533, 34.697647
187340, 1762, 9.533711, 0.644040, -3.672705, -0.037038, 0.005596, -0.002398, 34.700588
187350, 1800, 9.449914, 0.644040, -3.744531, -0.038904, 0.002665, -0.003997, 34.685883
187360, 1807, 9.452309, 0.636858, -3.679888, -0.041568, 0.002132, -0.003198, 34.685883
187370, 1779, 9.421184, 0.639252, -3.703830, -0.039969, 0.003997, -0.007194, 34.677059
187380, 1791, 9.385271, 0.622492, -3.655946, -0.034107, 0.021051, -0.008793, 34.694706
187390, 1825, 9.481039, 0.636858, -3.600879, -0.031176, 0.031443, -0.009060, 34.680000
187400, 1786, 9.495404, 0.667982, -3.596091, -0.035440, 0.034907, -0.010392, 34.674118
187410, 1810, 9.512163, 0.672771, -3.632004, -0.035173, 0.035972, -0.012524, 34.674118
187420, 1776, 9.528923, 0.663194, -3.699042, -0.035706, 0.036239, -0.013856, 34.674118
187430, 1823, 9.555259, 0.644040, -3.778050, -0.043433, 0.034107, -0.011191, 34.671177
187440, 1814, 9.629479, 0.648829, -3.790021, -0.053292, 0.031975, -0.009593, 34.680000
187450, 1783, 9.660604, 0.667982, -3.849876, -0.059688, 0.026113, -0.009060, 34.688824
187460, 1835, 9.646238, 0.679953, -3.797204, -0.057822, 0.020251, -0.010392, 34.691765
187470, 1835, 9.636662, 0.684742, -3.749320, -0.053026, 0.013590, -0.012790, 34.694706
187480, 1890, 9.607931, 0.732626, -3.694253, -0.046364, 0.014655, -0.017320, 34.682941
187490, 1932, 9.574412, 0.735020, -3.663129, -0.039969, 0.019985, -0.019452, 34.685883
187500, 1961, 9.521740, 0.713472, -3.667917, -0.038904, 0.029044, -0.020784, 34.668236
187510, 1888, 9.495404, 0.720655, -3.713407, -0.042634, 0.046631, -0.021051, 34.680000
187520, 1805, 9.461885, 0.711078, -3.766079, -0.048496, 0.058355, -0.020251, 34.682941
187530, 1773, 9.452309, 0.718261, -3.778050, -0.054358, 0.062086, -0.018119, 34.685883
187540, 1771, 9.466674, 0.723049, -3.739743, -0.056757, 0.059954, -0.015188, 34.691765
187550, 1775, 9.483433, 0.718261, -3.706224, -0.054358, 0.052760, -0.011191, 34.674118
187560, 1761, 9.473856, 0.706290, -3.694253, -0.050361, 0.045832, -0.009326, 34.694706
187570, 1763, 9.490616, 0.725443, -3.675100, -0.047430, 0.042634, -0.009060, 34.694706
187580, 1759, 9.504981, 0.751779, -3.627216, -0.047697, 0.045832, -0.009060, 34.688824
187590, 1482, 9.540894, 0.763750, -3.646369, -0.045565, 0.046897, -0.011991, 34.685883
187600, 1711, 9.598354, 0.770933, -3.658340, -0.041302, 0.039170, -0.013057, 34.680000
187610, 3343, 9.583989, 0.756568, -3.711013, -0.041568, 0.027446, -0.011724, 34.677059
187620, 4095, 9.457097, 0.723049, -3.835511, -0.058622, 0.032242, -0.004530, 34.674118
187630, 2660, 9.461885, 0.696713, -3.945644, -0.092995, 0.073011, 0.003198, 34.688824
187640, 1769, 9.813833, 0.725443, -3.768473, -0.097259, 0.094861, -0.021850, 34.688824
187650, 1585, 10.232818, 0.763750, -3.327940, -0.042101, -0.013057, -0.034907, 34.680000
187660, 1554, 9.689334, 0.797269, -3.268085, 0.000799, -0.162809, 0.005596, 34.680000
187670, 1582, 9.301474, 0.828394, -3.311181, -0.002132, -0.180928, 0.031176, 34.665295
187680, 1584, 9.373300, 0.677559, -3.430891, -0.050628, -0.082070, 0.006129, 34.671177
187690, 1577, 9.447520, 0.639252, -3.517082, -0.079939, 0.012257, -0.014922, 34.671177
187700, 1564, 9.332599, 0.708684, -3.933673, -0.079939, 0.061286, -0.022916, 34.680000
187710, 1635, 9.447520, 0.713472, -4.242526, -0.079406, 0.047164, -0.028511, 34.671177
